sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
MH04-L-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-L-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg"
MH04-L-White,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-L-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04-L-Yellow,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-L-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-l-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04-XL-Green,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-XL-Green,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-green,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg"
MH04-XL-White,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-XL-White,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-white,,,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,/m/h/mh04-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04-XL-Yellow,,Top,simple,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt-XL-Yellow,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,60,,,,frankie-sweatshirt-xl-yellow,,,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,/m/h/mh04-yellow_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Yellow",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH04,,Top,configurable,"Default Category/Men/Tops/Hoodies & Sweatshirts,Default Category/Collections/Eco Friendly,Default Category",base,Frankie  Sweatshirt,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",60,,,,,,,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,/m/h/mh04-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Organic Cotton,pattern=Solid,climate=All-weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,performance_fabric=Yes,erin_recommends=No,new=No,sale=Yes",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH04-XS-Green,size=XS,color=Green|sku=MH04-XS-White,size=XS,color=White|sku=MH04-XS-Yellow,size=XS,color=Yellow|sku=MH04-S-Green,size=S,color=Green|sku=MH04-S-White,size=S,color=White|sku=MH04-S-Yellow,size=S,color=Yellow|sku=MH04-M-Green,size=M,color=Green|sku=MH04-M-White,size=M,color=White|sku=MH04-M-Yellow,size=M,color=Yellow|sku=MH04-L-Green,size=L,color=Green|sku=MH04-L-White,size=L,color=White|sku=MH04-L-Yellow,size=L,color=Yellow|sku=MH04-XL-Green,size=XL,color=Green|sku=MH04-XL-White,size=XL,color=White|sku=MH04-XL-Yellow,size=XL,color=Yellow",,,"/m/h/mh04-green_alt1.jpg,/m/h/mh04-green_back.jpg"
MH05-XS-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XS-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-XS-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XS-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-XS-White,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XS-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xs-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH05-S-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-S-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-S-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-S-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-S-White,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-S-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-s-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH05-M-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-M-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-M-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-M-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-M-White,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-M-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-m-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=M,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH05-L-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-L-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-l-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-L-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-L-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-l-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-L-White,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-L-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-l-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=L,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH05-XL-Green,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XL-Green,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xl-green,,,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,/m/h/mh05-green_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Green",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-XL-Red,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XL-Red,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xl-red,,,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,/m/h/mh05-red_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=Red",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH05-XL-White,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt-XL-White,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,hollister-backyard-sweatshirt-xl-white,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XL,color=White",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH05,,Top,configurable,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Hollister Backyard Sweatshirt,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>&bull; Cream crewneck sweatshirt with navy sleeves/trim.<br />&bull; Relaxed fit. <br />&bull; Ribbed cuffs and hem. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",52,,,,,,,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,/m/h/mh05-white_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=1,required_options=1,material=Wool|Polyester|Nylon,pattern=Color-Blocked,climate=Cool,eco_collection=No,performance_fabric=No,erin_recommends=No,new=No,sale=No",0,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,"sku=MH05-XS-Green,size=XS,color=Green|sku=MH05-XS-Red,size=XS,color=Red|sku=MH05-XS-White,size=XS,color=White|sku=MH05-S-Green,size=S,color=Green|sku=MH05-S-Red,size=S,color=Red|sku=MH05-S-White,size=S,color=White|sku=MH05-M-Green,size=M,color=Green|sku=MH05-M-Red,size=M,color=Red|sku=MH05-M-White,size=M,color=White|sku=MH05-L-Green,size=L,color=Green|sku=MH05-L-Red,size=L,color=Red|sku=MH05-L-White,size=L,color=White|sku=MH05-XL-Green,size=XL,color=Green|sku=MH05-XL-Red,size=XL,color=Red|sku=MH05-XL-White,size=XL,color=White",,,"/m/h/mh05-white_alt1.jpg,/m/h/mh05-white_back.jpg"
MH06-XS-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XS-Black,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xs-black,,,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-XS-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XS-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xs-blue,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
MH06-XS-Purple,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-XS-Purple,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-xs-purple,,,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,/m/h/mh06-purple_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=XS,color=Purple",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-S-Black,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-S-Black,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-s-black,,,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,/m/h/mh06-black_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Black",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,
MH06-S-Blue,,Top,simple,Default Category/Men/Tops/Hoodies & Sweatshirts,base,Stark Fundamental Hoodie-S-Blue,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>&bull; Navy specked full zip hoodie.<br />&bull; Ribbed cuffs, banded waist.<br />&bull; Side pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,42,,,,stark-fundamental-hoodie-s-blue,,,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,/m/h/mh06-blue_main.jpg,,,,,,,,,,,,,,,,,,,"has_options=0,required_options=0,size=S,color=Blue",100,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,1,,,,"/m/h/mh06-blue_alt1.jpg,/m/h/mh06-blue_back.jpg"
